[INFO](2026-02-21 06:41:36,786): __init__:28 - Loading odds data...
[DEBUG](2026-02-21 06:41:36,792): connectionpool:1051 - Starting new HTTPS connection (1): api.the-odds-api.com:443
[DEBUG](2026-02-21 06:41:55,868): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628415 HTTP/11" 200 673
[DEBUG](2026-02-21 06:41:56,925): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628415 HTTP/11" 200 673
[DEBUG](2026-02-21 06:41:57,994): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628960 HTTP/11" 200 657
[DEBUG](2026-02-21 06:41:59,054): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628960 HTTP/11" 200 657
[DEBUG](2026-02-21 06:42:00,109): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1631221 HTTP/11" 200 627
[DEBUG](2026-02-21 06:42:01,174): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1631221 HTTP/11" 200 627
[DEBUG](2026-02-21 06:42:02,226): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626220 HTTP/11" 200 673
[DEBUG](2026-02-21 06:42:03,290): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626220 HTTP/11" 200 673
[DEBUG](2026-02-21 06:42:04,344): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630224 HTTP/11" 200 628
[DEBUG](2026-02-21 06:42:05,418): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630224 HTTP/11" 200 628
[DEBUG](2026-02-21 06:42:06,460): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628415 HTTP/11" 200 673
[DEBUG](2026-02-21 06:42:07,516): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628415 HTTP/11" 200 673
[DEBUG](2026-02-21 06:42:08,572): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630217 HTTP/11" 200 646
[DEBUG](2026-02-21 06:42:09,633): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630217 HTTP/11" 200 646
[DEBUG](2026-02-21 06:42:10,755): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630591 HTTP/11" 200 630
[DEBUG](2026-02-21 06:42:11,872): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630591 HTTP/11" 200 630
[DEBUG](2026-02-21 06:42:12,926): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641710 HTTP/11" 200 627
[DEBUG](2026-02-21 06:42:13,983): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641710 HTTP/11" 200 627
[DEBUG](2026-02-21 06:42:15,041): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1631094 HTTP/11" 200 637
[DEBUG](2026-02-21 06:42:16,105): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1631094 HTTP/11" 200 637
[DEBUG](2026-02-21 06:42:16,108): connectionpool:1051 - Starting new HTTPS connection (1): api.the-odds-api.com:443
[DEBUG](2026-02-21 06:42:16,241): connectionpool:546 - https://api.the-odds-api.com:443 "GET /v4/sports/basketball_nba/events/79126e6bb6f06816ce09dea725b37c41/odds?apiKey=b6970963a8c65e586ae117fa9cc6debe&regions=us&markets=player_threes&dateFormat=iso&oddsFormat=american&bookmakers=draftkings,fanduel HTTP/11" 200 490
[DEBUG](2026-02-21 06:42:17,365): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630178 HTTP/11" 200 657
[DEBUG](2026-02-21 06:42:18,422): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630178 HTTP/11" 200 657
[DEBUG](2026-02-21 06:42:19,686): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630529 HTTP/11" 200 650
[DEBUG](2026-02-21 06:42:20,879): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630529 HTTP/11" 200 650
[DEBUG](2026-02-21 06:42:22,081): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630180 HTTP/11" 200 648
[DEBUG](2026-02-21 06:42:23,135): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630180 HTTP/11" 200 648
[DEBUG](2026-02-21 06:42:24,418): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626162 HTTP/11" 200 694
[DEBUG](2026-02-21 06:42:25,496): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626162 HTTP/11" 200 694
[DEBUG](2026-02-21 06:42:26,635): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642845 HTTP/11" 200 621
[DEBUG](2026-02-21 06:42:27,763): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642845 HTTP/11" 200 621
[DEBUG](2026-02-21 06:42:28,826): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630178 HTTP/11" 200 657
[DEBUG](2026-02-21 06:42:29,885): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630178 HTTP/11" 200 657
[DEBUG](2026-02-21 06:42:30,943): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630180 HTTP/11" 200 648
[DEBUG](2026-02-21 06:42:32,001): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630180 HTTP/11" 200 648
[DEBUG](2026-02-21 06:42:33,064): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642845 HTTP/11" 200 621
[DEBUG](2026-02-21 06:42:34,119): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642845 HTTP/11" 200 621
[DEBUG](2026-02-21 06:42:35,179): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626162 HTTP/11" 200 694
[DEBUG](2026-02-21 06:42:36,237): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626162 HTTP/11" 200 694
[DEBUG](2026-02-21 06:42:37,291): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630529 HTTP/11" 200 650
[DEBUG](2026-02-21 06:42:38,355): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630529 HTTP/11" 200 650
[DEBUG](2026-02-21 06:42:38,362): connectionpool:1051 - Starting new HTTPS connection (1): api.the-odds-api.com:443
[DEBUG](2026-02-21 06:42:38,527): connectionpool:546 - https://api.the-odds-api.com:443 "GET /v4/sports/basketball_nba/events/4337e68d3ba859dfc47ab3ac2f404a0d/odds?apiKey=b6970963a8c65e586ae117fa9cc6debe&regions=us&markets=player_threes&dateFormat=iso&oddsFormat=american&bookmakers=draftkings,fanduel HTTP/11" 200 573
[DEBUG](2026-02-21 06:42:39,664): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=202699 HTTP/11" 200 701
[DEBUG](2026-02-21 06:42:40,723): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=202699 HTTP/11" 200 701
[DEBUG](2026-02-21 06:42:41,852): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630595 HTTP/11" 200 641
[DEBUG](2026-02-21 06:42:42,913): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630595 HTTP/11" 200 641
[DEBUG](2026-02-21 06:42:44,052): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629130 HTTP/11" 200 675
[DEBUG](2026-02-21 06:42:45,109): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629130 HTTP/11" 200 675
[DEBUG](2026-02-21 06:42:46,242): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641824 HTTP/11" 200 628
[DEBUG](2026-02-21 06:42:47,294): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641824 HTTP/11" 200 628
[DEBUG](2026-02-21 06:42:48,424): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629014 HTTP/11" 200 663
[DEBUG](2026-02-21 06:42:49,492): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629014 HTTP/11" 200 663
[DEBUG](2026-02-21 06:42:50,569): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629014 HTTP/11" 200 663
[DEBUG](2026-02-21 06:42:51,634): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629014 HTTP/11" 200 663
[DEBUG](2026-02-21 06:42:52,701): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629130 HTTP/11" 200 675
[DEBUG](2026-02-21 06:42:53,769): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629130 HTTP/11" 200 675
[DEBUG](2026-02-21 06:42:54,834): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641824 HTTP/11" 200 628
[DEBUG](2026-02-21 06:42:55,896): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641824 HTTP/11" 200 628
[DEBUG](2026-02-21 06:42:56,966): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630595 HTTP/11" 200 641
[DEBUG](2026-02-21 06:42:58,033): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630595 HTTP/11" 200 641
[DEBUG](2026-02-21 06:42:59,161): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630188 HTTP/11" 200 650
[DEBUG](2026-02-21 06:43:00,221): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630188 HTTP/11" 200 650
[DEBUG](2026-02-21 06:43:01,275): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=202699 HTTP/11" 200 701
[DEBUG](2026-02-21 06:43:02,330): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=202699 HTTP/11" 200 701
[DEBUG](2026-02-21 06:43:03,456): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630581 HTTP/11" 200 649
[DEBUG](2026-02-21 06:43:04,585): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630581 HTTP/11" 200 649
[DEBUG](2026-02-21 06:43:05,726): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1627747 HTTP/11" 200 670
[DEBUG](2026-02-21 06:43:06,780): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1627747 HTTP/11" 200 670
[DEBUG](2026-02-21 06:43:07,921): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630171 HTTP/11" 200 649
[DEBUG](2026-02-21 06:43:08,982): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630171 HTTP/11" 200 649
[DEBUG](2026-02-21 06:43:08,989): connectionpool:1051 - Starting new HTTPS connection (1): api.the-odds-api.com:443
[DEBUG](2026-02-21 06:43:09,099): connectionpool:546 - https://api.the-odds-api.com:443 "GET /v4/sports/basketball_nba/events/6d8e789e50597eda49fecfade742c637/odds?apiKey=b6970963a8c65e586ae117fa9cc6debe&regions=us&markets=player_threes&dateFormat=iso&oddsFormat=american&bookmakers=draftkings,fanduel HTTP/11" 200 628
[DEBUG](2026-02-21 06:43:10,222): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629639 HTTP/11" 200 661
[DEBUG](2026-02-21 06:43:11,278): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629639 HTTP/11" 200 661
[DEBUG](2026-02-21 06:43:12,396): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628389 HTTP/11" 200 691
[DEBUG](2026-02-21 06:43:13,461): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628389 HTTP/11" 200 691
[DEBUG](2026-02-21 06:43:14,589): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642285 HTTP/11" 200 618
[DEBUG](2026-02-21 06:43:15,722): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642285 HTTP/11" 200 618
[DEBUG](2026-02-21 06:43:16,846): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626181 HTTP/11" 200 677
[DEBUG](2026-02-21 06:43:17,911): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626181 HTTP/11" 200 677
[DEBUG](2026-02-21 06:43:19,043): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630558 HTTP/11" 200 641
[DEBUG](2026-02-21 06:43:20,100): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630558 HTTP/11" 200 641
[DEBUG](2026-02-21 06:43:21,229): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642377 HTTP/11" 200 630
[DEBUG](2026-02-21 06:43:22,272): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642377 HTTP/11" 200 630
[DEBUG](2026-02-21 06:43:23,803): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641713 HTTP/11" 200 627
[DEBUG](2026-02-21 06:43:24,870): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641713 HTTP/11" 200 627
[DEBUG](2026-02-21 06:43:26,638): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629660 HTTP/11" 200 647
[DEBUG](2026-02-21 06:43:27,700): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629660 HTTP/11" 200 647
[DEBUG](2026-02-21 06:43:28,835): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630583 HTTP/11" 200 656
[DEBUG](2026-02-21 06:43:29,895): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630583 HTTP/11" 200 656
[DEBUG](2026-02-21 06:43:31,032): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=203952 HTTP/11" 200 684
[DEBUG](2026-02-21 06:43:32,085): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=203952 HTTP/11" 200 684
[DEBUG](2026-02-21 06:43:33,149): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626181 HTTP/11" 200 677
[DEBUG](2026-02-21 06:43:34,218): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1626181 HTTP/11" 200 677
[DEBUG](2026-02-21 06:43:35,284): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=203952 HTTP/11" 200 684
[DEBUG](2026-02-21 06:43:36,342): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=203952 HTTP/11" 200 684
[DEBUG](2026-02-21 06:43:37,399): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629639 HTTP/11" 200 661
[DEBUG](2026-02-21 06:43:38,461): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629639 HTTP/11" 200 661
[DEBUG](2026-02-21 06:43:39,523): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629660 HTTP/11" 200 647
[DEBUG](2026-02-21 06:43:40,588): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1629660 HTTP/11" 200 647
[DEBUG](2026-02-21 06:43:41,646): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642377 HTTP/11" 200 630
[DEBUG](2026-02-21 06:43:42,699): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642377 HTTP/11" 200 630
[DEBUG](2026-02-21 06:43:43,758): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641713 HTTP/11" 200 627
[DEBUG](2026-02-21 06:43:44,817): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641713 HTTP/11" 200 627
[DEBUG](2026-02-21 06:43:45,889): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630583 HTTP/11" 200 656
[DEBUG](2026-02-21 06:43:46,946): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630583 HTTP/11" 200 656
[DEBUG](2026-02-21 06:43:48,003): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642285 HTTP/11" 200 618
[DEBUG](2026-02-21 06:43:49,060): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642285 HTTP/11" 200 618
[DEBUG](2026-02-21 06:43:50,130): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628389 HTTP/11" 200 691
[DEBUG](2026-02-21 06:43:51,189): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628389 HTTP/11" 200 691
[DEBUG](2026-02-21 06:43:52,242): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630558 HTTP/11" 200 641
[DEBUG](2026-02-21 06:43:53,308): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630558 HTTP/11" 200 641
[DEBUG](2026-02-21 06:43:53,314): connectionpool:1051 - Starting new HTTPS connection (1): api.the-odds-api.com:443
[DEBUG](2026-02-21 06:43:53,542): connectionpool:546 - https://api.the-odds-api.com:443 "GET /v4/sports/basketball_nba/events/18bb557cee2cf5d5c9aede6c6e34b942/odds?apiKey=b6970963a8c65e586ae117fa9cc6debe&regions=us&markets=player_threes&dateFormat=iso&oddsFormat=american&bookmakers=draftkings,fanduel HTTP/11" 200 614
[DEBUG](2026-02-21 06:43:54,673): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642264 HTTP/11" 200 627
[DEBUG](2026-02-21 06:43:55,737): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642264 HTTP/11" 200 627
[DEBUG](2026-02-21 06:43:56,871): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641705 HTTP/11" 200 657
[DEBUG](2026-02-21 06:43:58,048): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1641705 HTTP/11" 200 657
[DEBUG](2026-02-21 06:43:59,181): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=201566 HTTP/11" 200 744
[DEBUG](2026-02-21 06:44:00,240): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=201566 HTTP/11" 200 744
[DEBUG](2026-02-21 06:44:01,369): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642363 HTTP/11" 200 614
[DEBUG](2026-02-21 06:44:02,427): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1642363 HTTP/11" 200 614
[DEBUG](2026-02-21 06:44:03,561): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630170 HTTP/11" 200 651
[DEBUG](2026-02-21 06:44:04,683): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630170 HTTP/11" 200 651
[DEBUG](2026-02-21 06:44:05,810): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1631099 HTTP/11" 200 638
[DEBUG](2026-02-21 06:44:06,872): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1631099 HTTP/11" 200 638
[DEBUG](2026-02-21 06:44:08,003): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628368 HTTP/11" 200 671
[DEBUG](2026-02-21 06:44:09,054): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1628368 HTTP/11" 200 671
[DEBUG](2026-02-21 06:44:10,197): connectionpool:546 - https://stats.nba.com:443 "GET /stats/commonplayerinfo?LeagueID=00&PlayerID=1630577 HTTP/11" 200 645
